"time","CIF","lower","upper","group","interval"
47,0.221169056005422,0.196015098139539,0.247328557549907,"induced","8–16"
48,0.221169951770364,0.196015945274017,0.247329496166858,"induced","8–16"
49,0.221170474695396,0.196016436032615,0.247330048193743,"induced","8–16"
50,0.221170753526534,0.196016702881336,0.247330336950715,"induced","8–16"
51,0.221170955075906,0.196016896737368,0.247330544627733,"induced","8–16"
52,0.221171011657675,0.196016949520919,0.247330604702095,"induced","8–16"
53,0.221171071378575,0.196017007981109,0.247330665136498,"induced","8–16"
54,0.221171098802999,0.196017035418679,0.247330692248099,"induced","8–16"
55,0.221171116094327,0.196017052927182,0.247330709116229,"induced","8–16"
56,0.221171123740936,0.196017060773333,0.24733071646373,"induced","8–16"
57,0.221171127923888,0.196017065075884,0.247330720471762,"induced","8–16"
58,0.221171130250804,0.196017067488247,0.247330722680912,"induced","8–16"
59,0.22117113196673,0.196017069271807,0.247330724304991,"induced","8–16"
60,0.221171133050912,0.196017070411039,0.247330725317818,"induced","8–16"
61,0.221171134059108,0.196017071491105,0.247330726237294,"induced","8–16"
62,0.221171134131171,0.196017071569413,0.247330726301817,"induced","8–16"
63,0.221171134332571,0.196017071788718,0.247330726481655,"induced","8–16"
64,0.221171134478478,0.196017071949921,0.247330726609428,"induced","8–16"
65,0.221171134555271,0.19601707203576,0.247330726675599,"induced","8–16"
66,0.221171134589358,0.196017072074062,0.247330726704756,"induced","8–16"
67,0.221171134589358,0.196017072074062,0.247330726704756,"induced","8–16"
68,0.221171134611052,0.196017072098428,0.247330726723322,"induced","8–16"
69,0.221171134619951,0.196017072108468,0.24733072673089,"induced","8–16"
70,0.221171134619951,0.196017072108468,0.24733072673089,"induced","8–16"
71,0.221171134624696,0.19601707211375,0.247330726735002,"induced","8–16"
72,0.221171134624696,0.19601707211375,0.247330726735002,"induced","8–16"
73,0.221171134624696,0.19601707211375,0.247330726735002,"induced","8–16"
74,0.221171134635006,0.196017072125226,0.247330726743939,"induced","8–16"
75,0.221171134635006,0.196017072125226,0.247330726743939,"induced","8–16"
76,0.221171134637409,0.196017072127998,0.247330726745918,"induced","8–16"
77,0.221171134638278,0.196017072129007,0.247330726746624,"induced","8–16"
78,0.221171134638278,0.196017072129007,0.247330726746624,"induced","8–16"
79,0.221171134638278,0.196017072129007,0.247330726746624,"induced","8–16"
80,0.221171134638278,0.196017072129007,0.247330726746624,"induced","8–16"
81,0.221171134639376,0.196017072130269,0.247330726747534,"induced","8–16"
82,0.221171134639376,0.196017072130269,0.247330726747534,"induced","8–16"
83,0.221171134639755,0.196017072130717,0.247330726747834,"induced","8–16"
84,0.221171134639755,0.196017072130717,0.247330726747834,"induced","8–16"
85,0.22117113464001,0.196017072131019,0.247330726748035,"induced","8–16"
86,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
87,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
88,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
89,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
90,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
91,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
92,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
93,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
94,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
95,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
96,0.221171134640216,0.196017072131267,0.247330726748194,"induced","8–16"
97,0.221171134640238,0.196017072131292,0.247330726748213,"induced","8–16"
98,0.221171134640283,0.196017072131345,0.247330726748249,"induced","8–16"
99,0.221171134640283,0.196017072131345,0.247330726748249,"induced","8–16"
100,0.221171134640283,0.196017072131345,0.247330726748249,"induced","8–16"
101,0.221171134640283,0.196017072131345,0.247330726748249,"induced","8–16"
102,0.221171134640285,0.196017072131348,0.24733072674825,"induced","8–16"
103,0.221171134640285,0.196017072131348,0.24733072674825,"induced","8–16"
104,0.221171134640285,0.196017072131348,0.24733072674825,"induced","8–16"
105,0.221171134640285,0.196017072131348,0.24733072674825,"induced","8–16"
106,0.221171134640285,0.196017072131348,0.24733072674825,"induced","8–16"
107,0.221171134640285,0.196017072131348,0.24733072674825,"induced","8–16"
108,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
109,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
110,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
111,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
112,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
113,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
114,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
115,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
116,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
117,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
118,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
119,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
120,0.221171134640286,0.196017072131348,0.247330726748251,"induced","8–16"
0,0,0,0,"expectant","16–24"
1,0,0,0,"expectant","16–24"
2,0,0,0,"expectant","16–24"
3,0,0,0,"expectant","16–24"
4,0,0,0,"expectant","16–24"
5,0,0,0,"expectant","16–24"
6,0,0,0,"expectant","16–24"
7,0,0,0,"expectant","16–24"
8,0,0,0,"expectant","16–24"
9,0,0,0,"expectant","16–24"
10,0,0,0,"expectant","16–24"
11,0,0,0,"expectant","16–24"
12,0,0,0,"expectant","16–24"
13,0,0,0,"expectant","16–24"
14,0,0,0,"expectant","16–24"
15,0,0,0,"expectant","16–24"
16,0,0,0,"expectant","16–24"
17,0,0,0,"expectant","16–24"
18,0,0,0,"expectant","16–24"
19,0,0,0,"expectant","16–24"
20,0,0,0,"expectant","16–24"
21,0,0,0,"expectant","16–24"
22,0,0,0,"expectant","16–24"
23,0,0,0,"expectant","16–24"
24,0,0,0,"expectant","16–24"
25,0.00381678832462941,0.00281681685664859,0.00509109862070745,"expectant","16–24"
26,0.00732886032884931,0.00581585440864945,0.00914003684028923,"expectant","16–24"
27,0.00937732568976239,0.00758902151858967,0.0114812368582516,"expectant","16–24"
28,0.0129407877451467,0.0106702449907187,0.0155663506545332,"expectant","16–24"
29,0.0165271904536081,0.0138190927990997,0.0196186992107702,"expectant","16–24"
30,0.020386073322911,0.0172103746224474,0.0239778974530345,"expectant","16–24"
31,0.0238910900706603,0.0203578578073192,0.0278537415517827,"expectant","16–24"
32,0.0280307402645116,0.024020716498834,0.0325017812386024,"expectant","16–24"
33,0.0316817570015458,0.027302447711434,0.0365382459019215,"expectant","16–24"
34,0.035917772842334,0.031063811928702,0.0412788010000408,"expectant","16–24"
35,0.0408691858203981,0.0355252875389204,0.0467411202858206,"expectant","16–24"
36,0.047570995899648,0.0415872826172694,0.0541073084371865,"expectant","16–24"
37,0.054480429571947,0.0478525970703509,0.0616838451167267,"expectant","16–24"
38,0.0603113600359702,0.0531032909920503,0.0681208428013396,"expectant","16–24"
39,0.068136882207698,0.0603374627861302,0.0765405661672848,"expectant","16–24"
40,0.0756859448943398,0.0673225905343556,0.0846569701800052,"expectant","16–24"
41,0.0803627538249405,0.071641444768814,0.0896955964831326,"expectant","16–24"
42,0.0860897219688453,0.0769510843358763,0.0958418684918117,"expectant","16–24"
43,0.0904494217749579,0.0809281566269777,0.100594643659993,"expectant","16–24"
44,0.0956426357657705,0.0857257525560216,0.106187497985083,"expectant","16–24"
45,0.0998840297538484,0.0896347335305026,0.11076568198269,"expectant","16–24"
46,0.105022532655118,0.0944162711247431,0.11626056787866,"expectant","16–24"
47,0.109999217865855,0.0990611456666047,0.121566885491209,"expectant","16–24"
48,0.113128557980732,0.101980240038625,0.124905330576482,"expectant","16–24"
49,0.116251099752718,0.104822152903577,0.128315442244002,"expectant","16–24"
50,0.119001856661971,0.107391841035308,0.131245694790373,"expectant","16–24"
51,0.122856910653834,0.111006608750285,0.135337359339813,"expectant","16–24"
52,0.124568651233505,0.112481076561722,0.137298943252786,"expectant","16–24"
53,0.127576431802364,0.115300463941117,0.140492109659411,"expectant","16–24"
54,0.12978054349014,0.117385629612234,0.142810962879075,"expectant","16–24"
55,0.132013991281464,0.119503523210656,0.145155258506204,"expectant","16–24"
56,0.133597861401601,0.121020692299418,0.146800983212776,"expectant","16–24"
57,0.134967733775195,0.122329312851992,0.148228337181538,"expectant","16–24"
58,0.13611834270482,0.123422082214566,0.149434294664952,"expectant","16–24"
59,0.137496453418307,0.124729595171544,0.15088017717196,"expectant","16–24"
60,0.138882398208295,0.126051325221787,0.152326854840351,"expectant","16–24"
61,0.141049220394061,0.128128735253192,0.154576662803679,"expectant","16–24"
62,0.141296906401216,0.128366197439342,0.154833846240175,"expectant","16–24"
63,0.142297000758113,0.129328004623735,0.155869025495412,"expectant","16–24"
64,0.143312036271501,0.130306635077249,0.156917014517369,"expectant","16–24"
65,0.144080393268672,0.13104474995331,0.157713275076298,"expectant","16–24"
66,0.14459617190277,0.131543822959356,0.158243862546372,"expectant","16–24"
67,0.14459617190277,0.131543822959356,0.158243862546372,"expectant","16–24"
68,0.145116756100011,0.132044726614321,0.158782484927442,"expectant","16–24"
69,0.145374675867875,0.132296957590789,0.159044905859041,"expectant","16–24"
70,0.145374675867875,0.132296957590789,0.159044905859041,"expectant","16–24"
71,0.145634869789527,0.132553132061685,0.159307765724904,"expectant","16–24"
72,0.145634869789527,0.132553132061685,0.159307765724904,"expectant","16–24"
73,0.145634869789527,0.132553132061685,0.159307765724904,"expectant","16–24"
74,0.146943801697762,0.133781600331561,0.160695931538437,"expectant","16–24"
75,0.146943801697762,0.133781600331561,0.160695931538437,"expectant","16–24"
76,0.147480009658315,0.134302787240639,0.161245015516218,"expectant","16–24"
77,0.147750029767161,0.134565190729094,0.161521581413223,"expectant","16–24"
78,0.147750029767161,0.134565190729094,0.161521581413223,"expectant","16–24"
79,0.147750029767161,0.134565190729094,0.161521581413223,"expectant","16–24"
80,0.147750029767161,0.134565190729094,0.161521581413223,"expectant","16–24"
81,0.148284776552564,0.135046427585262,0.162111213531317,"expectant","16–24"
82,0.148284776552564,0.135046427585262,0.162111213531317,"expectant","16–24"
83,0.148549002294054,0.135294692766312,0.162391124011135,"expectant","16–24"
84,0.148549002294054,0.135294692766312,0.162391124011135,"expectant","16–24"
85,0.148818145594884,0.13555808607082,0.1626647846761,"expectant","16–24"
86,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
87,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
88,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
89,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
90,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
91,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
92,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
93,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
94,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
95,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
96,0.14909199045847,0.13582080667613,0.162948979663469,"expectant","16–24"
97,0.149354422778307,0.136073026337354,0.163220843903888,"expectant","16–24"
98,0.150167466957616,0.136861170150434,0.164055776828099,"expectant","16–24"
99,0.150167466957616,0.136861170150434,0.164055776828099,"expectant","16–24"
100,0.150167466957616,0.136861170150434,0.164055776828099,"expectant","16–24"
101,0.150167466957616,0.136861170150434,0.164055776828099,"expectant","16–24"
102,0.150448302692318,0.137132309555632,0.164345371908497,"expectant","16–24"
103,0.150448302692318,0.137132309555632,0.164345371908497,"expectant","16–24"
104,0.150448302692318,0.137132309555632,0.164345371908497,"expectant","16–24"
105,0.150448302692318,0.137132309555632,0.164345371908497,"expectant","16–24"
106,0.150448302692318,0.137132309555632,0.164345371908497,"expectant","16–24"
107,0.150448302692318,0.137132309555632,0.164345371908497,"expectant","16–24"
108,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
109,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
110,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
111,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
112,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
113,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
114,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
115,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
116,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
117,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
118,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
119,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
120,0.150708119626284,0.137377166922739,0.164619817082505,"expectant","16–24"
0,0,0,0,"induced","16–24"
1,0,0,0,"induced","16–24"
2,0,0,0,"induced","16–24"
3,0,0,0,"induced","16–24"
4,0,0,0,"induced","16–24"
5,0,0,0,"induced","16–24"
6,0,0,0,"induced","16–24"
7,0,0,0,"induced","16–24"
8,0,0,0,"induced","16–24"
9,0,0,0,"induced","16–24"
10,0,0,0,"induced","16–24"
11,0,0,0,"induced","16–24"
12,0,0,0,"induced","16–24"
13,0,0,0,"induced","16–24"
14,0,0,0,"induced","16–24"
15,0,0,0,"induced","16–24"
16,0,0,0,"induced","16–24"
17,0,0,0,"induced","16–24"
18,0,0,0,"induced","16–24"
19,0,0,0,"induced","16–24"
20,0,0,0,"induced","16–24"
21,0,0,0,"induced","16–24"
22,0,0,0,"induced","16–24"
23,0,0,0,"induced","16–24"
24,0,0,0,"induced","16–24"
25,0.0312741373733671,0.0228014775405071,0.041777287731168,"induced","16–24"
26,0.0568579263818013,0.0446191824792643,0.0710975613009841,"induced","16–24"
27,0.0702188139222009,0.0561826611254337,0.0862587058831452,"induced","16–24"
28,0.090873885233586,0.0743574834372396,0.109352764866836,"induced","16–24"
29,0.109272661225013,0.0907155256453875,0.129739794789757,"induced","16–24"
30,0.12631980501809,0.105887123310537,0.148620341499891,"induced","16–24"
31,0.139651624266963,0.117724334461165,0.163419324350707,"induced","16–24"
32,0.152741324094299,0.129409553734533,0.177873288072942,"induced","16–24"
33,0.162062152975886,0.137702971059985,0.188195200100905,"induced","16–24"
34,0.170854104592599,0.145515151565085,0.19794120941069,"induced","16–24"
35,0.178831461440474,0.152640659546277,0.206739570693065,"induced","16–24"
36,0.18709753427327,0.160132380366918,0.215731961260248,"induced","16–24"
37,0.193330205822608,0.165763584874009,0.22253145551146,"induced","16–24"
38,0.197312831600856,0.169390020076379,0.226844351545669,"induced","16–24"
39,0.201049140773927,0.172814851930576,0.23086503324125,"induced","16–24"
40,0.203538597428151,0.175113588418836,0.233525224138067,"induced","16–24"
41,0.204592559267189,0.176081889917146,0.234656951228703,"induced","16–24"
42,0.205462593563742,0.17688794208125,0.235583698440041,"induced","16–24"
43,0.205922261740717,0.177311988417898,0.236075353424572,"induced","16–24"
44,0.206314314691661,0.177678209433296,0.236489634779596,"induced","16–24"
45,0.206535067878166,0.177887153328071,0.236719867545578,"induced","16–24"
46,0.206708373828762,0.178052901682865,0.236898714712609,"induced","16–24"
47,0.206821925336777,0.178163050363492,0.237014178294259,"induced","16–24"
48,0.206870185359265,0.178210342662513,0.237062720130397,"induced","16–24"
49,0.206901247307514,0.178240641773465,0.237094118999827,"induced","16–24"
50,0.206919710389465,0.178259179512066,0.237112196169384,"induced","16–24"
51,0.206934963206553,0.178274649822941,0.237126957248947,"induced","16–24"
52,0.206939618267288,0.178279193542641,0.237131659525128,"induced","16–24"
53,0.206945010876362,0.178284831568495,0.237136691224975,"induced","16–24"
54,0.206947747619596,0.178287740897496,0.237139191486147,"induced","16–24"
55,0.206949620827603,0.178289764540195,0.237140866970455,"induced","16–24"
56,0.206950522618379,0.178290753993832,0.237141656655747,"induced","16–24"
57,0.206951058506098,0.178291346953011,0.237142120399319,"induced","16–24"
58,0.206951379712741,0.178291706776501,0.237142393469523,"induced","16–24"
59,0.206951637657166,0.178291998102219,0.23714261012715,"induced","16–24"
60,0.206951814587976,0.178292200805486,0.237142755546478,"induced","16–24"
61,0.206951997049733,0.178292414180253,0.23714290069973,"induced","16–24"
62,0.206952011357751,0.178292431174443,0.237142911791219,"induced","16–24"
63,0.206952053896648,0.178292481939043,0.237142944501265,"induced","16–24"
64,0.206952086321618,0.178292521254736,0.237142968745207,"induced","16–24"
65,0.206952104320488,0.178292543388458,0.237142981858884,"induced","16–24"
66,0.206952112880626,0.178292553996771,0.237142988005003,"induced","16–24"
67,0.206952112880626,0.178292553996771,0.237142988005003,"induced","16–24"
68,0.206952118783449,0.1782925613404,0.237142992211614,"induced","16–24"
69,0.206952121275119,0.178292564450981,0.237142993975382,"induced","16–24"
70,0.206952121275119,0.178292564450981,0.237142993975382,"induced","16–24"
71,0.206952122768887,0.178292566302041,0.23714299504803,"induced","16–24"
72,0.206952122768887,0.178292566302041,0.23714299504803,"induced","16–24"
73,0.206952122768887,0.178292566302041,0.23714299504803,"induced","16–24"
74,0.206952126500071,0.178292570956973,0.237142997692592,"induced","16–24"
75,0.206952126500071,0.178292570956973,0.237142997692592,"induced","16–24"
76,0.206952127448248,0.178292572185557,0.237142998313946,"induced","16–24"
77,0.206952127809148,0.178292572657403,0.237142998545769,"induced","16–24"
78,0.206952127809148,0.178292572657403,0.237142998545769,"induced","16–24"
79,0.206952127809148,0.178292572657403,0.237142998545769,"induced","16–24"
80,0.206952127809148,0.178292572657403,0.237142998545769,"induced","16–24"
81,0.206952128300091,0.178292573291668,0.237142998869562,"induced","16–24"
82,0.206952128300091,0.178292573291668,0.237142998869562,"induced","16–24"
83,0.206952128479283,0.178292573531325,0.237142998978695,"induced","16–24"
84,0.206952128479283,0.178292573531325,0.237142998978695,"induced","16–24"
85,0.206952128608566,0.178292573704527,0.237142999057105,"induced","16–24"
86,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
87,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
88,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
89,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
90,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
91,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
92,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
93,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
94,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
95,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
96,0.20695212871718,0.17829257385236,0.237142999120401,"induced","16–24"
97,0.206952128735132,0.178292573875973,0.237142999131775,"induced","16–24"
98,0.206952128772932,0.178292573927363,0.23714299915387,"induced","16–24"
99,0.206952128772932,0.178292573927363,0.23714299915387,"induced","16–24"
100,0.206952128772932,0.178292573927363,0.23714299915387,"induced","16–24"
101,0.206952128772932,0.178292573927363,0.23714299915387,"induced","16–24"
102,0.206952128775696,0.17829257393126,0.237142999155331,"induced","16–24"
103,0.206952128775696,0.17829257393126,0.237142999155331,"induced","16–24"
104,0.206952128775696,0.17829257393126,0.237142999155331,"induced","16–24"
105,0.206952128775696,0.17829257393126,0.237142999155331,"induced","16–24"
106,0.206952128775696,0.17829257393126,0.237142999155331,"induced","16–24"
107,0.206952128775696,0.17829257393126,0.237142999155331,"induced","16–24"
108,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
109,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
110,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
111,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
112,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
113,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
114,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
115,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
116,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
117,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
118,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
119,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
120,0.206952128776306,0.178292573932111,0.237142999155663,"induced","16–24"
0,0,0,0,"expectant","24–32"
1,0,0,0,"expectant","24–32"
2,0,0,0,"expectant","24–32"
3,0,0,0,"expectant","24–32"
4,0,0,0,"expectant","24–32"
5,0,0,0,"expectant","24–32"
6,0,0,0,"expectant","24–32"
7,0,0,0,"expectant","24–32"
8,0,0,0,"expectant","24–32"
9,0,0,0,"expectant","24–32"
10,0,0,0,"expectant","24–32"
11,0,0,0,"expectant","24–32"
12,0,0,0,"expectant","24–32"
13,0,0,0,"expectant","24–32"
14,0,0,0,"expectant","24–32"
15,0,0,0,"expectant","24–32"
16,0,0,0,"expectant","24–32"
17,0,0,0,"expectant","24–32"
18,0,0,0,"expectant","24–32"
19,0,0,0,"expectant","24–32"
20,0,0,0,"expectant","24–32"
21,0,0,0,"expectant","24–32"
22,0,0,0,"expectant","24–32"
23,0,0,0,"expectant","24–32"
24,0,0,0,"expectant","24–32"
25,0,0,0,"expectant","24–32"
26,0,0,0,"expectant","24–32"
27,0,0,0,"expectant","24–32"
28,0,0,0,"expectant","24–32"
29,0,0,0,"expectant","24–32"
30,0,0,0,"expectant","24–32"
31,0,0,0,"expectant","24–32"
32,0,0,0,"expectant","24–32"
33,0.00195457216945791,0.00115079914802646,0.00318490443283815,"expectant","24–32"
34,0.00450878001523509,0.00311195247635064,0.00637884721274714,"expectant","24–32"
35,0.00762847016164727,0.00557255471444529,0.0102463269683524,"expectant","24–32"
36,0.0128111558486404,0.00982933945908006,0.016445878864492,"expectant","24–32"
37,0.0182500686916391,0.0143629683116535,0.0228777359314521,"expectant","24–32"
38,0.023543970511123,0.0187417735585495,0.0291921627666044,"expectant","24–32"
39,0.0303490819990541,0.0244719222076737,0.0371706510415379,"expectant","24–32"
40,0.037923900498195,0.0308611625377643,0.0460374110422424,"expectant","24–32"
41,0.0427173169590049,0.0348937576452318,0.0516610743120004,"expectant","24–32"
42,0.0492751728129339,0.040547627668643,0.0591754715328222,"expectant","24–32"
43,0.0546535837872621,0.0451518268863128,0.0653805030600532,"expectant","24–32"
44,0.0612237870903333,0.0508517054033411,0.0728637423640209,"expectant","24–32"
45,0.0671874889046931,0.0560410010541915,0.0796363807287707,"expectant","24–32"
46,0.0749114300461733,0.0627657256571734,0.0884024842181481,"expectant","24–32"
47,0.0828288949835228,0.069788147026194,0.0972287208982199,"expectant","24–32"
48,0.0877459181551784,0.0740783706456293,0.102796507245361,"expectant","24–32"
49,0.0934462675981814,0.0789483676535514,0.109375204228243,"expectant","24–32"
50,0.0987314410671039,0.0836774279874842,0.115215634481216,"expectant","24–32"
51,0.106778875195906,0.090891277982235,0.124093368932764,"expectant","24–32"
52,0.110506833516477,0.094054793019549,0.128417221836279,"expectant","24–32"
53,0.116984757177717,0.0999240110340751,0.135488848535068,"expectant","24–32"
54,0.12222142829573,0.104622820257427,0.141259589713566,"expectant","24–32"
55,0.127798577557507,0.109799825931255,0.147204281818042,"expectant","24–32"
56,0.131891212412573,0.113632746876969,0.151528539285258,"expectant","24–32"
57,0.135511872972241,0.116981645632405,0.155403510493388,"expectant","24–32"
58,0.138639587739677,0.119809049954713,0.15882661930162,"expectant","24–32"
59,0.142423235136188,0.123270374899669,0.162920503622591,"expectant","24–32"
60,0.146395710628355,0.126980557659454,0.167131920463769,"expectant","24–32"
61,0.152505184523497,0.132620880164639,0.173684755643637,"expectant","24–32"
62,0.153192382590714,0.133252278038555,0.174425293807924,"expectant","24–32"
63,0.156131089157812,0.136051931435227,0.177479506857317,"expectant","24–32"
64,0.159164102334619,0.138903252619418,0.18067541664236,"expectant","24–32"
65,0.161489245607422,0.141080902233966,0.183134919818768,"expectant","24–32"
66,0.163045768231656,0.142554136641879,0.184764120301225,"expectant","24–32"
67,0.163045768231656,0.142554136641879,0.184764120301225,"expectant","24–32"
68,0.164615090298455,0.144024681115577,0.186423445964024,"expectant","24–32"
69,0.165393354478225,0.14477527573302,0.18722247006009,"expectant","24–32"
70,0.165393354478225,0.14477527573302,0.18722247006009,"expectant","24–32"
71,0.166197565703134,0.145563432263379,0.188034142038321,"expectant","24–32"
72,0.166197565703134,0.145563432263379,0.188034142038321,"expectant","24–32"
73,0.166197565703134,0.145563432263379,0.188034142038321,"expectant","24–32"
74,0.170238794769134,0.149289125585372,0.192376118468616,"expectant","24–32"
75,0.170238794769134,0.149289125585372,0.192376118468616,"expectant","24–32"
76,0.17188769234682,0.150860221449418,0.19409089437563,"expectant","24–32"
77,0.172718272195915,0.151651847079559,0.194954447947724,"expectant","24–32"
78,0.172718272195915,0.151651847079559,0.194954447947724,"expectant","24–32"
79,0.172718272195915,0.151651847079559,0.194954447947724,"expectant","24–32"
80,0.172718272195915,0.151651847079559,0.194954447947724,"expectant","24–32"
81,0.174365584921803,0.153112239412852,0.196789319873505,"expectant","24–32"
82,0.174365584921803,0.153112239412852,0.196789319873505,"expectant","24–32"
83,0.175182325833317,0.153853080225328,0.197680329615357,"expectant","24–32"
84,0.175182325833317,0.153853080225328,0.197680329615357,"expectant","24–32"
85,0.176012727187028,0.154659709654496,0.198526840807775,"expectant","24–32"
86,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
87,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
88,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
89,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
90,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
91,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
92,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
93,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
94,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
95,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
96,0.176856011104396,0.15544749009411,0.199421391694143,"expectant","24–32"
97,0.177671818965717,0.156213927543827,0.200282002241562,"expectant","24–32"
98,0.180185398864685,0.158608923111777,0.202896550723732,"expectant","24–32"
99,0.180185398864685,0.158608923111777,0.202896550723732,"expectant","24–32"
100,0.180185398864685,0.158608923111777,0.202896550723732,"expectant","24–32"
101,0.180185398864685,0.158608923111777,0.202896550723732,"expectant","24–32"
102,0.18104647035556,0.159416911670306,0.203806071495609,"expectant","24–32"
103,0.18104647035556,0.159416911670306,0.203806071495609,"expectant","24–32"
104,0.18104647035556,0.159416911670306,0.203806071495609,"expectant","24–32"
105,0.18104647035556,0.159416911670306,0.203806071495609,"expectant","24–32"
106,0.18104647035556,0.159416911670306,0.203806071495609,"expectant","24–32"
107,0.18104647035556,0.159416911670306,0.203806071495609,"expectant","24–32"
108,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
109,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
110,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
111,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
112,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
113,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
114,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
115,0.181852165849015,0.160153634388962,0.204678476855412,"expectant","24–32"
