"time","CIF","lower","upper","group","interval"
41,0.667999498959623,0.655835902373929,0.679844223711671,"expectant","8–16"
42,0.684088423598314,0.672016556746138,0.695821996054154,"expectant","8–16"
43,0.698839264978267,0.686921134748355,0.710404228929795,"expectant","8–16"
44,0.713889043669551,0.702099933215702,0.725307248469828,"expectant","8–16"
45,0.728017989726132,0.716343975886039,0.73930290173446,"expectant","8–16"
46,0.739033392744058,0.727489749088602,0.750175581498489,"expectant","8–16"
47,0.748597335443223,0.737144322918995,0.759635988322043,"expectant","8–16"
48,0.758710849202005,0.747361715397721,0.769631758439972,"expectant","8–16"
49,0.767727418789369,0.756512228163091,0.77850443619084,"expectant","8–16"
50,0.777972225364954,0.766852925632883,0.788636842478718,"expectant","8–16"
51,0.784808563402025,0.773771572464794,0.795380668131935,"expectant","8–16"
52,0.790839876238992,0.779865018757146,0.801339516730012,"expectant","8–16"
53,0.795842127231338,0.784920425125439,0.806279804966111,"expectant","8–16"
54,0.79896141137884,0.788085971221738,0.809348303815782,"expectant","8–16"
55,0.803302684357792,0.792465538152511,0.813642454034046,"expectant","8–16"
56,0.807986869598669,0.797202725849557,0.818264801929486,"expectant","8–16"
57,0.811459560629279,0.800712775145929,0.821693164444964,"expectant","8–16"
58,0.814418653389094,0.803705029841356,0.824613105692923,"expectant","8–16"
59,0.817206495504787,0.806528733110744,0.827359734176651,"expectant","8–16"
60,0.819307260937361,0.808654237376336,0.829431412467116,"expectant","8–16"
61,0.821241181840764,0.810603762037005,0.831344947383899,"expectant","8–16"
62,0.823515646090673,0.812894076899766,0.833597571783373,"expectant","8–16"
63,0.824562805400134,0.813949440891958,0.834633813390916,"expectant","8–16"
64,0.825784633821075,0.815179144409459,0.835844394677412,"expectant","8–16"
65,0.82788156328245,0.817295287714534,0.837916802483516,"expectant","8–16"
66,0.828405603608004,0.817823063478622,0.83843565468603,"expectant","8–16"
67,0.829453684884839,0.81888161411626,0.839470644211778,"expectant","8–16"
68,0.830328940829923,0.819770193161076,0.840330835708791,"expectant","8–16"
69,0.830504663385357,0.819946852084678,0.840505091677952,"expectant","8–16"
70,0.832260889256563,0.82171715245836,0.842242379211171,"expectant","8–16"
71,0.833314243899389,0.822780801899222,0.843282671810142,"expectant","8–16"
72,0.833489557988847,0.822959405868332,0.843454397186578,"expectant","8–16"
73,0.835070813394737,0.824550928744975,0.845020619276629,"expectant","8–16"
74,0.835422780744805,0.824907723205159,0.845366956135427,"expectant","8–16"
75,0.835954946963525,0.825440115648045,0.845896926267581,"expectant","8–16"
76,0.836131016245738,0.825611857394903,0.846076201563414,"expectant","8–16"
77,0.836482977903414,0.825966442007477,0.846424490549064,"expectant","8–16"
78,0.836837570008399,0.8263228399204,0.846776126026373,"expectant","8–16"
79,0.837013877927868,0.826500093641627,0.846950919388229,"expectant","8–16"
80,0.837190070820306,0.826676925210249,0.847125871380152,"expectant","8–16"
81,0.837367599383341,0.826854838598919,0.847302379479297,"expectant","8–16"
82,0.837722503082228,0.827207181396545,0.847658212633597,"expectant","8–16"
83,0.838079052749234,0.827563372179552,0.84801371330044,"expectant","8–16"
84,0.838079052749234,0.827563372179552,0.84801371330044,"expectant","8–16"
85,0.838434572862179,0.827921040394269,0.848365945697544,"expectant","8–16"
86,0.838966392655228,0.828454372272095,0.848894356501019,"expectant","8–16"
87,0.839497008516847,0.828988305032542,0.849419947541303,"expectant","8–16"
88,0.839497008516847,0.828988305032542,0.849419947541303,"expectant","8–16"
89,0.839497008516847,0.828988305032542,0.849419947541303,"expectant","8–16"
90,0.839849966100914,0.829346742417022,0.849766639090986,"expectant","8–16"
91,0.840027552639114,0.82952405168157,0.849943776357906,"expectant","8–16"
92,0.840570901325384,0.830089952744718,0.850464890674424,"expectant","8–16"
93,0.840934722758364,0.830455765185869,0.850825504062854,"expectant","8–16"
94,0.841478658961577,0.831005413818392,0.851362198395675,"expectant","8–16"
95,0.841849280373038,0.831377881981119,0.851729701229968,"expectant","8–16"
96,0.842215308059702,0.831744456351699,0.852093780498021,"expectant","8–16"
97,0.842215308059702,0.831744456351699,0.852093780498021,"expectant","8–16"
98,0.842400781130514,0.831929554491923,0.852278844194765,"expectant","8–16"
99,0.842400781130514,0.831929554491923,0.852278844194765,"expectant","8–16"
100,0.842954086009597,0.832487919585636,0.852825421541266,"expectant","8–16"
101,0.843326349996441,0.832859745408295,0.853196570656111,"expectant","8–16"
102,0.843326349996441,0.832859745408295,0.853196570656111,"expectant","8–16"
103,0.843894629639625,0.833426875871428,0.853763562239142,"expectant","8–16"
104,0.8440826562788,0.83361455563656,0.85395112946232,"expectant","8–16"
105,0.8440826562788,0.83361455563656,0.85395112946232,"expectant","8–16"
106,0.8440826562788,0.83361455563656,0.85395112946232,"expectant","8–16"
107,0.8440826562788,0.83361455563656,0.85395112946232,"expectant","8–16"
108,0.844269730343941,0.833803438483725,0.854135830734601,"expectant","8–16"
109,0.844269730343941,0.833803438483725,0.854135830734601,"expectant","8–16"
110,0.844269730343941,0.833803438483725,0.854135830734601,"expectant","8–16"
111,0.844269730343941,0.833803438483725,0.854135830734601,"expectant","8–16"
112,0.844269730343941,0.833803438483725,0.854135830734601,"expectant","8–16"
113,0.844269730343941,0.833803438483725,0.854135830734601,"expectant","8–16"
114,0.844654573901935,0.834188675075504,0.854518745566574,"expectant","8–16"
115,0.844846485493696,0.83438166273182,0.854708911104942,"expectant","8–16"
116,0.845038764170717,0.834580310144028,0.854894740405579,"expectant","8–16"
117,0.845038764170717,0.834580310144028,0.854894740405579,"expectant","8–16"
118,0.84523675035853,0.834779741116205,0.855090625722715,"expectant","8–16"
119,0.845435574109567,0.834977857161583,0.855289254670979,"expectant","8–16"
120,0.84563240132946,0.835175333668604,0.855484688674261,"expectant","8–16"
0,0,0,0,"induced","8–16"
1,0,0,0,"induced","8–16"
2,0,0,0,"induced","8–16"
3,0,0,0,"induced","8–16"
4,0,0,0,"induced","8–16"
5,0,0,0,"induced","8–16"
6,0,0,0,"induced","8–16"
7,0,0,0,"induced","8–16"
8,0,0,0,"induced","8–16"
9,0,0,0,"induced","8–16"
10,0,0,0,"induced","8–16"
11,0,0,0,"induced","8–16"
12,0,0,0,"induced","8–16"
13,0,0,0,"induced","8–16"
14,0,0,0,"induced","8–16"
15,0,0,0,"induced","8–16"
16,0,0,0,"induced","8–16"
17,0.126965950014311,0.113876910290602,0.140790257688397,"induced","8–16"
18,0.253290146842072,0.235237842796911,0.271699459762279,"induced","8–16"
19,0.362210777262837,0.341247635533217,0.383192822684421,"induced","8–16"
20,0.450089675020253,0.427344785661539,0.472548127876961,"induced","8–16"
21,0.512554993297309,0.488789019006616,0.535786713052507,"induced","8–16"
22,0.570646048133598,0.546172065775918,0.594325538825341,"induced","8–16"
23,0.613482410809314,0.588491681015471,0.637451458808161,"induced","8–16"
24,0.648652560159007,0.623285744795705,0.672783211389712,"induced","8–16"
25,0.677267754498362,0.651612031722715,0.70148687804658,"induced","8–16"
26,0.70172368926653,0.675847589550888,0.725970016223383,"induced","8–16"
27,0.716174021768859,0.690177736915054,0.740414703644728,"induced","8–16"
28,0.730377654972103,0.704243956593676,0.75461839603707,"induced","8–16"
29,0.740268813092381,0.714037430514497,0.76450375193427,"induced","8–16"
30,0.750762378244411,0.724373506643338,0.775029045222382,"induced","8–16"
31,0.757669679436218,0.731162173261954,0.781964571523905,"induced","8–16"
32,0.764087196639945,0.73746522079065,0.788407640968232,"induced","8–16"
33,0.768908337364102,0.742197058381298,0.793247835473432,"induced","8–16"
34,0.772521077343477,0.745735888769205,0.796878896861949,"induced","8–16"
35,0.774928560044831,0.748087439954642,0.799303209287686,"induced","8–16"
36,0.776461886094183,0.749577825952905,0.800852880372208,"induced","8–16"
37,0.777345458786167,0.750433143430116,0.801748605775781,"induced","8–16"
38,0.777963708462002,0.751026793325213,0.802379255343882,"induced","8–16"
39,0.778319902598566,0.751367285834711,0.802743819303468,"induced","8–16"
40,0.778539530946703,0.751575139542416,0.802970315269738,"induced","8–16"
41,0.778669765060717,0.751697603859018,0.803105263625459,"induced","8–16"
42,0.778735836162356,0.75175985766272,0.803173622777698,"induced","8–16"
43,0.778775195778128,0.751796735321774,0.803214515616084,"induced","8–16"
44,0.778800001865936,0.751819782630195,0.803240447471766,"induced","8–16"
45,0.778813879190706,0.751832569445662,0.803255041989615,"induced","8–16"
46,0.778820501293693,0.751838629636088,0.803262040393026,"induced","8–16"
47,0.778823930720973,0.751841715051447,0.80326570819208,"induced","8–16"
48,0.778826156300037,0.751843699193269,0.803268103386655,"induced","8–16"
49,0.778827400230317,0.751844797471048,0.803269450904598,"induced","8–16"
50,0.778828207681582,0.751845509638033,0.803270326202342,"induced","8–16"
