"time","event","prob","method","cif_lower","cif_upper","clone"
31,"Overall survival",0.415133064544901,"Logistic.SW‐model weights",0.402422266781214,0.42917279540456,"strategy_2"
31,"Vaginal delivery",0.445428229052168,"Logistic.SW‐model weights",0.427767083259439,0.461261749713517,"strategy_2"
31,"Other modes",0.139438706402932,"Logistic.SW‐model weights",0.12817794862433,0.152626803196623,"strategy_2"
31.5,"Overall survival",0.402002321157311,"Logistic.SW‐model weights",0.388929348910474,0.415232222758417,"strategy_2"
31.5,"Vaginal delivery",0.456798849821608,"Logistic.SW‐model weights",0.439548892212905,0.472355768109462,"strategy_2"
31.5,"Other modes",0.141198829021082,"Logistic.SW‐model weights",0.129802377136807,0.154846418211083,"strategy_2"
32,"Overall survival",0.388333160077573,"Logistic.SW‐model weights",0.376681721876228,0.400516376012334,"strategy_2"
32,"Vaginal delivery",0.467351051848463,"Logistic.SW‐model weights",0.449766178252459,0.481686371148179,"strategy_2"
32,"Other modes",0.144315788073965,"Logistic.SW‐model weights",0.13186036621261,0.157400515561589,"strategy_2"
32.5,"Overall survival",0.374979048515656,"Logistic.SW‐model weights",0.362271281516386,0.387747651840768,"strategy_2"
32.5,"Vaginal delivery",0.4791270702331,"Logistic.SW‐model weights",0.46254259076455,0.494200675896596,"strategy_2"
32.5,"Other modes",0.145893881251244,"Logistic.SW‐model weights",0.133168788502205,0.158808050422134,"strategy_2"
33,"Overall survival",0.361031089501166,"Logistic.SW‐model weights",0.349758729206624,0.373806704394367,"strategy_2"
33,"Vaginal delivery",0.490212048899565,"Logistic.SW‐model weights",0.473722464115318,0.506045146933035,"strategy_2"
33,"Other modes",0.14875686159927,"Logistic.SW‐model weights",0.136014770823746,0.161769048281124,"strategy_2"
33.5,"Overall survival",0.345012403725528,"Logistic.SW‐model weights",0.333454815568825,0.356845572363488,"strategy_2"
33.5,"Vaginal delivery",0.503770006977061,"Logistic.SW‐model weights",0.486693359341608,0.519571955990162,"strategy_2"
33.5,"Other modes",0.151217589297411,"Logistic.SW‐model weights",0.1384258254339,0.164820582982685,"strategy_2"
34,"Overall survival",0.331739976447882,"Logistic.SW‐model weights",0.321153052267386,0.343202939347046,"strategy_2"
34,"Vaginal delivery",0.515343496582173,"Logistic.SW‐model weights",0.499625112636125,0.530652755032227,"strategy_2"
34,"Other modes",0.152916526969945,"Logistic.SW‐model weights",0.13969803355292,0.166145089294151,"strategy_2"
34.5,"Overall survival",0.31825183301157,"Logistic.SW‐model weights",0.308666929268489,0.329759635892806,"strategy_2"
34.5,"Vaginal delivery",0.5264666953412,"Logistic.SW‐model weights",0.509901351203967,0.540523542186861,"strategy_2"
34.5,"Other modes",0.15528147164723,"Logistic.SW‐model weights",0.142956980064978,0.168587017251588,"strategy_2"
35,"Overall survival",0.304497559926305,"Logistic.SW‐model weights",0.294158508296954,0.316147016443877,"strategy_2"
35,"Vaginal delivery",0.538226680377669,"Logistic.SW‐model weights",0.522118475143359,0.55284479943644,"strategy_2"
35,"Other modes",0.157275759696026,"Logistic.SW‐model weights",0.145032269237489,0.170495756096279,"strategy_2"
35.5,"Overall survival",0.291177876324426,"Logistic.SW‐model weights",0.281024962683367,0.302734354887218,"strategy_2"
35.5,"Vaginal delivery",0.54828795858979,"Logistic.SW‐model weights",0.532928317659671,0.563175505661558,"strategy_2"
35.5,"Other modes",0.160534165085784,"Logistic.SW‐model weights",0.148466656510967,0.173858819724285,"strategy_2"
36,"Overall survival",0.277377654739812,"Logistic.SW‐model weights",0.26714594978585,0.288542792594749,"strategy_2"
36,"Vaginal delivery",0.559852661382687,"Logistic.SW‐model weights",0.545327046550186,0.574433642615052,"strategy_2"
36,"Other modes",0.162769683877502,"Logistic.SW‐model weights",0.150624427331019,0.176423922579787,"strategy_2"
36.5,"Overall survival",0.265061806618847,"Logistic.SW‐model weights",0.255453637943596,0.27630294569275,"strategy_2"
36.5,"Vaginal delivery",0.569235115310601,"Logistic.SW‐model weights",0.554884707294623,0.58397676131286,"strategy_2"
36.5,"Other modes",0.165703078070552,"Logistic.SW‐model weights",0.153591532131638,0.179094573430279,"strategy_2"
37,"Overall survival",0.254094909871018,"Logistic.SW‐model weights",0.244855622013033,0.2645910989422,"strategy_2"
37,"Vaginal delivery",0.577448152770554,"Logistic.SW‐model weights",0.56250461425229,0.59209842256445,"strategy_2"
37,"Other modes",0.168456937358429,"Logistic.SW‐model weights",0.156456851829549,0.181766430019133,"strategy_2"
37.5,"Overall survival",0.242997481399068,"Logistic.SW‐model weights",0.233998345399097,0.253677486939047,"strategy_2"
37.5,"Vaginal delivery",0.585304193439741,"Logistic.SW‐model weights",0.570917415703728,0.600354861112264,"strategy_2"
37.5,"Other modes",0.171698325161192,"Logistic.SW‐model weights",0.159720408936589,0.184744144218037,"strategy_2"
38,"Overall survival",0.231475288407142,"Logistic.SW‐model weights",0.223437084072885,0.241702697643881,"strategy_2"
38,"Vaginal delivery",0.595654852247171,"Logistic.SW‐model weights",0.581256815411996,0.610885922454867,"strategy_2"
38,"Other modes",0.172869859345687,"Logistic.SW‐model weights",0.161020364965649,0.185778998277654,"strategy_2"
38.5,"Overall survival",0.219761583748916,"Logistic.SW‐model weights",0.211911432968193,0.230041733490731,"strategy_2"
38.5,"Vaginal delivery",0.604112722321802,"Logistic.SW‐model weights",0.589646935196858,0.619737028872252,"strategy_2"
38.5,"Other modes",0.176125693929282,"Logistic.SW‐model weights",0.164340115402769,0.189590817103728,"strategy_2"
39,"Overall survival",0.208865438827035,"Logistic.SW‐model weights",0.201214891191231,0.218586775703103,"strategy_2"
39,"Vaginal delivery",0.612845301203464,"Logistic.SW‐model weights",0.597877802950504,0.627937247854321,"strategy_2"
39,"Other modes",0.178289259969502,"Logistic.SW‐model weights",0.166719608763786,0.19240120813318,"strategy_2"
39.5,"Overall survival",0.198178885256803,"Logistic.SW‐model weights",0.190742593087101,0.207351069817128,"strategy_2"
39.5,"Vaginal delivery",0.620319142880487,"Logistic.SW‐model weights",0.605480816213163,0.634823694870132,"strategy_2"
39.5,"Other modes",0.18150197186271,"Logistic.SW‐model weights",0.17015453436101,0.195728772379072,"strategy_2"
40,"Overall survival",0.188241003235855,"Logistic.SW‐model weights",0.181212368729631,0.196232828566041,"strategy_2"
40,"Vaginal delivery",0.628183200168497,"Logistic.SW‐model weights",0.612579812649816,0.64278121665432,"strategy_2"
40,"Other modes",0.183575796595648,"Logistic.SW‐model weights",0.171863723635531,0.197418876406122,"strategy_2"
40.5,"Overall survival",0.177916421989769,"Logistic.SW‐model weights",0.170554042747275,0.186607384045684,"strategy_2"
40.5,"Vaginal delivery",0.636383926077198,"Logistic.SW‐model weights",0.621834083346614,0.650885023332685,"strategy_2"
40.5,"Other modes",0.185699651933033,"Logistic.SW‐model weights",0.174658073175091,0.199641587283712,"strategy_2"
41,"Overall survival",0.169570687978257,"Logistic.SW‐model weights",0.162236482030329,0.17838178480927,"strategy_2"
41,"Vaginal delivery",0.64354567854307,"Logistic.SW‐model weights",0.627071217519557,0.658124960522415,"strategy_2"
41,"Other modes",0.186883633478673,"Logistic.SW‐model weights",0.175327387160197,0.200832801372526,"strategy_2"
41.5,"Overall survival",0.161342392421433,"Logistic.SW‐model weights",0.153872554771369,0.169181720173995,"strategy_2"
41.5,"Vaginal delivery",0.65014313199288,"Logistic.SW‐model weights",0.633569051418711,0.664911381921387,"strategy_2"
41.5,"Other modes",0.188514475585688,"Logistic.SW‐model weights",0.177264516301617,0.202636439861329,"strategy_2"
42,"Overall survival",0.153293978766722,"Logistic.SW‐model weights",0.146361589593001,0.159831965865947,"strategy_2"
42,"Vaginal delivery",0.6560933794808,"Logistic.SW‐model weights",0.64126035282474,0.670439994095614,"strategy_2"
42,"Other modes",0.190612641752478,"Logistic.SW‐model weights",0.179070738544954,0.20461096758313,"strategy_2"
42.5,"Overall survival",0.145402105048934,"Logistic.SW‐model weights",0.138962820006599,0.152212529883213,"strategy_2"
42.5,"Vaginal delivery",0.662760406584814,"Logistic.SW‐model weights",0.648010029013654,0.676724941408189,"strategy_2"
42.5,"Other modes",0.191837488366252,"Logistic.SW‐model weights",0.180134669908585,0.206092406110748,"strategy_2"
43,"Overall survival",0.139431524327143,"Logistic.SW‐model weights",0.132662676948559,0.146315113131849,"strategy_2"
43,"Vaginal delivery",0.667289490748295,"Logistic.SW‐model weights",0.653190091838528,0.681825655637873,"strategy_2"
43,"Other modes",0.193278984924562,"Logistic.SW‐model weights",0.181598473945724,0.207250555602055,"strategy_2"
43.5,"Overall survival",0.133114958110331,"Logistic.SW‐model weights",0.126528630509379,0.140287960620973,"strategy_2"
43.5,"Vaginal delivery",0.67231519661542,"Logistic.SW‐model weights",0.65770514231792,0.686178231257309,"strategy_2"
43.5,"Other modes",0.194569845274249,"Logistic.SW‐model weights",0.182699127731017,0.208286045957247,"strategy_2"
44,"Overall survival",0.125078276775794,"Logistic.SW‐model weights",0.118909900784846,0.132389343358395,"strategy_2"
44,"Vaginal delivery",0.678220697242432,"Logistic.SW‐model weights",0.663153654044402,0.6911834271954,"strategy_2"
44,"Other modes",0.196701025981775,"Logistic.SW‐model weights",0.184946387728793,0.21056804946689,"strategy_2"
44.5,"Overall survival",0.117970211209648,"Logistic.SW‐model weights",0.111944190078067,0.124912767065168,"strategy_2"
44.5,"Vaginal delivery",0.683780472727421,"Logistic.SW‐model weights",0.669219561810663,0.69686967679482,"strategy_2"
44.5,"Other modes",0.198249316062932,"Logistic.SW‐model weights",0.185985582725417,0.212003910716668,"strategy_2"
45,"Overall survival",0.111944383479809,"Logistic.SW‐model weights",0.106204072632541,0.118566854844183,"strategy_2"
45,"Vaginal delivery",0.68874901750653,"Logistic.SW‐model weights",0.673977264298627,0.70150755963878,"strategy_2"
45,"Other modes",0.199306599013662,"Logistic.SW‐model weights",0.186828965106694,0.213111042289229,"strategy_2"
45.5,"Overall survival",0.107709144037086,"Logistic.SW‐model weights",0.101776637438538,0.11422433980753,"strategy_2"
45.5,"Vaginal delivery",0.691890365795028,"Logistic.SW‐model weights",0.676873475085909,0.705085277781378,"strategy_2"
45.5,"Other modes",0.200400490167887,"Logistic.SW‐model weights",0.187682061940513,0.214150337874901,"strategy_2"
46,"Overall survival",0.101215088840654,"Logistic.SW‐model weights",0.0953132431743613,0.107894835187003,"strategy_2"
46,"Vaginal delivery",0.696513358641978,"Logistic.SW‐model weights",0.682903581509892,0.709810523623115,"strategy_2"
46,"Other modes",0.202271552517369,"Logistic.SW‐model weights",0.188958991213468,0.216438337372993,"strategy_2"
46.5,"Overall survival",0.0970258092078475,"Logistic.SW‐model weights",0.0912431334180873,0.103699241072462,"strategy_2"
46.5,"Vaginal delivery",0.699106994717286,"Logistic.SW‐model weights",0.685296970323835,0.712193468374152,"strategy_2"
46.5,"Other modes",0.203867196074868,"Logistic.SW‐model weights",0.191039947528117,0.218037815090414,"strategy_2"
47,"Overall survival",0.0910195056596549,"Logistic.SW‐model weights",0.084705063559581,0.097109675973504,"strategy_2"
47,"Vaginal delivery",0.703613915940164,"Logistic.SW‐model weights",0.689565232950481,0.716095193417852,"strategy_2"
47,"Other modes",0.205366578400182,"Logistic.SW‐model weights",0.192176640956162,0.219872473711429,"strategy_2"
47.5,"Overall survival",0.0880919093611573,"Logistic.SW‐model weights",0.0816421601992535,0.0944710945583415,"strategy_2"
47.5,"Vaginal delivery",0.705398330457997,"Logistic.SW‐model weights",0.690986348043274,0.718232046726956,"strategy_2"
47.5,"Other modes",0.206509760180846,"Logistic.SW‐model weights",0.193525264548083,0.220609158710862,"strategy_2"
48,"Overall survival",0.0825392844116364,"Logistic.SW‐model weights",0.0764136916301206,0.0888528460807151,"strategy_2"
48,"Vaginal delivery",0.710142717434824,"Logistic.SW‐model weights",0.695321030434251,0.723557373150654,"strategy_2"
48,"Other modes",0.207317998153541,"Logistic.SW‐model weights",0.194472038411511,0.221569320366745,"strategy_2"
48.5,"Overall survival",0.0770435540655689,"Logistic.SW‐model weights",0.0707997015818727,0.0831098690077582,"strategy_2"
48.5,"Vaginal delivery",0.714706603924639,"Logistic.SW‐model weights",0.699895261797543,0.728664086172898,"strategy_2"
48.5,"Other modes",0.208249842009793,"Logistic.SW‐model weights",0.195587895006619,0.222518320246712,"strategy_2"
49,"Overall survival",0.0743813724816684,"Logistic.SW‐model weights",0.0684237770263705,0.0805666746265598,"strategy_2"
49,"Vaginal delivery",0.716352394122596,"Logistic.SW‐model weights",0.701768279448652,0.730369151314514,"strategy_2"
49,"Other modes",0.209266233395736,"Logistic.SW‐model weights",0.196354083716853,0.223514892857673,"strategy_2"
49.5,"Overall survival",0.0699294664614972,"Logistic.SW‐model weights",0.0643629245597553,0.0758385531336231,"strategy_2"
49.5,"Vaginal delivery",0.719642787303817,"Logistic.SW‐model weights",0.704367655982557,0.733227324824833,"strategy_2"
49.5,"Other modes",0.210427746234687,"Logistic.SW‐model weights",0.197633108134112,0.22508306453059,"strategy_2"
50,"Overall survival",0.0663259087608262,"Logistic.SW‐model weights",0.0606627242047661,0.0720552419769874,"strategy_2"
50,"Vaginal delivery",0.722736149895514,"Logistic.SW‐model weights",0.708219706482336,0.736482505255246,"strategy_2"
50,"Other modes",0.21093794134366,"Logistic.SW‐model weights",0.198013512473103,0.225664743719133,"strategy_2"
50.5,"Overall survival",0.0625591536472935,"Logistic.SW‐model weights",0.0569853351292979,0.0678598114607425,"strategy_2"
50.5,"Vaginal delivery",0.725610725080576,"Logistic.SW‐model weights",0.711066701084466,0.739621762543912,"strategy_2"
50.5,"Other modes",0.211830121272132,"Logistic.SW‐model weights",0.199064060447865,0.226606292907266,"strategy_2"
51,"Overall survival",0.0595286779927967,"Logistic.SW‐model weights",0.0538866751278729,0.0648585906001078,"strategy_2"
51,"Vaginal delivery",0.727111793153672,"Logistic.SW‐model weights",0.712708312692494,0.740995037807689,"strategy_2"
51,"Other modes",0.213359528853533,"Logistic.SW‐model weights",0.20030259654475,0.228117780935232,"strategy_2"
51.5,"Overall survival",0.0578382736701886,"Logistic.SW‐model weights",0.0522659197406384,0.062976152537093,"strategy_2"
51.5,"Vaginal delivery",0.728414101503047,"Logistic.SW‐model weights",0.714245977870668,0.742397086926324,"strategy_2"
51.5,"Other modes",0.213747624826765,"Logistic.SW‐model weights",0.200682556993923,0.228503190391245,"strategy_2"
52,"Overall survival",0.0542124300008306,"Logistic.SW‐model weights",0.0491279290886421,0.0591503730924301,"strategy_2"
52,"Vaginal delivery",0.731519468179114,"Logistic.SW‐model weights",0.717098524758861,0.745288376711208,"strategy_2"
52,"Other modes",0.214268101820057,"Logistic.SW‐model weights",0.20146917521132,0.229089149243852,"strategy_2"
52.5,"Overall survival",0.0518912223373302,"Logistic.SW‐model weights",0.0468279470574029,0.0571555523452327,"strategy_2"
52.5,"Vaginal delivery",0.733158481575606,"Logistic.SW‐model weights",0.718237686133713,0.74705773845063,"strategy_2"
52.5,"Other modes",0.214950296087065,"Logistic.SW‐model weights",0.202018050354519,0.229675003334348,"strategy_2"
53,"Overall survival",0.0482911119740554,"Logistic.SW‐model weights",0.0429644419065226,0.0534197432614476,"strategy_2"
53,"Vaginal delivery",0.735497782188823,"Logistic.SW‐model weights",0.720658950283015,0.749562610025102,"strategy_2"
53,"Other modes",0.216211105837123,"Logistic.SW‐model weights",0.202725382498193,0.230884287149403,"strategy_2"
53.5,"Overall survival",0.0466448039646532,"Logistic.SW‐model weights",0.0414752843089483,0.0516568280747063,"strategy_2"
53.5,"Vaginal delivery",0.736731735969358,"Logistic.SW‐model weights",0.721987384566189,0.75078527458879,"strategy_2"
53.5,"Other modes",0.21662346006599,"Logistic.SW‐model weights",0.202990912870364,0.23124276127808,"strategy_2"
54,"Overall survival",0.0448955370025638,"Logistic.SW‐model weights",0.0400819877148728,0.0493184451375904,"strategy_2"
54,"Vaginal delivery",0.737796682715394,"Logistic.SW‐model weights",0.722936612281798,0.752098090415444,"strategy_2"
54,"Other modes",0.217307780282044,"Logistic.SW‐model weights",0.203706378617876,0.232250483482233,"strategy_2"
54.5,"Overall survival",0.0428702117698434,"Logistic.SW‐model weights",0.0381284816854206,0.0470479324496213,"strategy_2"
54.5,"Vaginal delivery",0.739429795029241,"Logistic.SW‐model weights",0.724924536114367,0.753923361472368,"strategy_2"
54.5,"Other modes",0.217699993200917,"Logistic.SW‐model weights",0.204390016644877,0.232536485588164,"strategy_2"
55,"Overall survival",0.041008617951736,"Logistic.SW‐model weights",0.0361329155466023,0.0453687072178965,"strategy_2"
55,"Vaginal delivery",0.740321874269728,"Logistic.SW‐model weights",0.725894613998693,0.754478060204708,"strategy_2"
55,"Other modes",0.218669507778537,"Logistic.SW‐model weights",0.205653393700028,0.233775439175715,"strategy_2"
55.5,"Overall survival",0.0388579634600747,"Logistic.SW‐model weights",0.0343408595837445,0.0431069319258554,"strategy_2"
55.5,"Vaginal delivery",0.741934470690393,"Logistic.SW‐model weights",0.727954992920713,0.755715743084642,"strategy_2"
55.5,"Other modes",0.219207565849534,"Logistic.SW‐model weights",0.206380476477427,0.234425481196993,"strategy_2"
56,"Overall survival",0.0370251683771378,"Logistic.SW‐model weights",0.0326756462311994,0.0414696850743992,"strategy_2"
56,"Vaginal delivery",0.74349460223114,"Logistic.SW‐model weights",0.729046540619369,0.757452243344502,"strategy_2"
56,"Other modes",0.219480229391724,"Logistic.SW‐model weights",0.206583315164279,0.234916647870529,"strategy_2"
56.5,"Overall survival",0.035230263291132,"Logistic.SW‐model weights",0.0310661173661907,0.0395958355497329,"strategy_2"
56.5,"Vaginal delivery",0.744543541886147,"Logistic.SW‐model weights",0.729978503723838,0.758279857030481,"strategy_2"
56.5,"Other modes",0.220226194822722,"Logistic.SW‐model weights",0.207364646648251,0.236209200857806,"strategy_2"
57,"Overall survival",0.0342460944885299,"Logistic.SW‐model weights",0.0300159608708671,0.0385148694004018,"strategy_2"
57,"Vaginal delivery",0.745393373076101,"Logistic.SW‐model weights",0.730562056739465,0.759285387736913,"strategy_2"
57,"Other modes",0.22036053243537,"Logistic.SW‐model weights",0.207467094663712,0.23628613876683,"strategy_2"
57.5,"Overall survival",0.0326303194683138,"Logistic.SW‐model weights",0.0286991718558865,0.0365605125860856,"strategy_2"
57.5,"Vaginal delivery",0.746480669549343,"Logistic.SW‐model weights",0.731266000474703,0.760754790750586,"strategy_2"
57.5,"Other modes",0.220889010982345,"Logistic.SW‐model weights",0.207766917295584,0.236994086119776,"strategy_2"
58,"Overall survival",0.0315432566518784,"Logistic.SW‐model weights",0.0275677932076255,0.0353506108324383,"strategy_2"
58,"Vaginal delivery",0.747425037886675,"Logistic.SW‐model weights",0.732245596508472,0.761565902737046,"strategy_2"
58,"Other modes",0.221031705461448,"Logistic.SW‐model weights",0.207766917295584,0.237167015515717,"strategy_2"
58.5,"Overall survival",0.0300839165621715,"Logistic.SW‐model weights",0.0261508879181291,0.0340342039450661,"strategy_2"
58.5,"Vaginal delivery",0.748486324912812,"Logistic.SW‐model weights",0.733324784236842,0.762754550587193,"strategy_2"
58.5,"Other modes",0.221429758525018,"Logistic.SW‐model weights",0.208002737865857,0.237595924012722,"strategy_2"
59,"Overall survival",0.0290855073963975,"Logistic.SW‐model weights",0.0253960345349791,0.0326289094449198,"strategy_2"
59,"Vaginal delivery",0.749346525673094,"Logistic.SW‐model weights",0.734098144401752,0.763400027178722,"strategy_2"
59,"Other modes",0.22156796693051,"Logistic.SW‐model weights",0.208243592558925,0.237595924012722,"strategy_2"
59.5,"Overall survival",0.0274281394291758,"Logistic.SW‐model weights",0.0239571477858289,0.0308176495008709,"strategy_2"
59.5,"Vaginal delivery",0.750443638048134,"Logistic.SW‐model weights",0.735002331386232,0.764576097764326,"strategy_2"
59.5,"Other modes",0.222128222522691,"Logistic.SW‐model weights",0.208622515080022,0.237878141917944,"strategy_2"
60,"Overall survival",0.0270151649239554,"Logistic.SW‐model weights",0.023528276907174,0.0301588252305297,"strategy_2"
60,"Vaginal delivery",0.750580333879764,"Logistic.SW‐model weights",0.735189017001896,0.764607408326974,"strategy_2"
60,"Other modes",0.222404501196282,"Logistic.SW‐model weights",0.209097642146307,0.238153811699482,"strategy_2"
60.5,"Overall survival",0.0254684249885665,"Logistic.SW‐model weights",0.0221265473566607,0.0287309478459207,"strategy_2"
60.5,"Vaginal delivery",0.75153452919389,"Logistic.SW‐model weights",0.736346649263786,0.765469534181449,"strategy_2"
60.5,"Other modes",0.222997045817545,"Logistic.SW‐model weights",0.209687968050786,0.238901719991038,"strategy_2"
61,"Overall survival",0.0246506798348357,"Logistic.SW‐model weights",0.0211282146257435,0.0278004651239875,"strategy_2"
61,"Vaginal delivery",0.751817976501246,"Logistic.SW‐model weights",0.736671568750517,0.765860549872366,"strategy_2"
61,"Other modes",0.223531343663919,"Logistic.SW‐model weights",0.210223517487026,0.239550146001025,"strategy_2"
61.5,"Overall survival",0.0239235126049244,"Logistic.SW‐model weights",0.020206385740723,0.0270093425537332,"strategy_2"
61.5,"Vaginal delivery",0.752545143731158,"Logistic.SW‐model weights",0.737563710254817,0.766431237469423,"strategy_2"
61.5,"Other modes",0.223531343663919,"Logistic.SW‐model weights",0.210223517487026,0.239550146001025,"strategy_2"
62,"Overall survival",0.022743786667592,"Logistic.SW‐model weights",0.019292552134371,0.0258395109874261,"strategy_2"
62,"Vaginal delivery",0.753586800553645,"Logistic.SW‐model weights",0.737971185671913,0.767254854895381,"strategy_2"
62,"Other modes",0.223669412778764,"Logistic.SW‐model weights",0.210433342777218,0.239874879837662,"strategy_2"
62.5,"Overall survival",0.0217783877206328,"Logistic.SW‐model weights",0.0184256229968044,0.024891811566023,"strategy_2"
62.5,"Vaginal delivery",0.754275415561961,"Logistic.SW‐model weights",0.738525972430959,0.767983209651437,"strategy_2"
62.5,"Other modes",0.223946196717408,"Logistic.SW‐model weights",0.21075011407851,0.240110357760912,"strategy_2"
63,"Overall survival",0.0213565767317586,"Logistic.SW‐model weights",0.0179201440876948,0.0243915949100583,"strategy_2"
63,"Vaginal delivery",0.754409788775514,"Logistic.SW‐model weights",0.73884593537571,0.768085539339792,"strategy_2"
63,"Other modes",0.224233634492729,"Logistic.SW‐model weights",0.211045246705642,0.240470281982636,"strategy_2"
63.5,"Overall survival",0.0203893823063535,"Logistic.SW‐model weights",0.016969318137572,0.0236759624832842,"strategy_2"
63.5,"Vaginal delivery",0.755100929615457,"Logistic.SW‐model weights",0.739328446209246,0.768579118158285,"strategy_2"
63.5,"Other modes",0.224509688078191,"Logistic.SW‐model weights",0.211209798552934,0.240832159426216,"strategy_2"
64,"Overall survival",0.0199807077524259,"Logistic.SW‐model weights",0.0166561892108103,0.0231980497068049,"strategy_2"
64,"Vaginal delivery",0.755370147471548,"Logistic.SW‐model weights",0.739701198201872,0.768848577363794,"strategy_2"
64,"Other modes",0.224649144776028,"Logistic.SW‐model weights",0.21136062837079,0.240941374831691,"strategy_2"
64.5,"Overall survival",0.0190493829388772,"Logistic.SW‐model weights",0.0158176174824435,0.0222261005433692,"strategy_2"
64.5,"Vaginal delivery",0.756018019718028,"Logistic.SW‐model weights",0.740245815611477,0.769396928369051,"strategy_2"
64.5,"Other modes",0.224932597343097,"Logistic.SW‐model weights",0.211750934173837,0.241051627017421,"strategy_2"
65,"Overall survival",0.0179716202160068,"Logistic.SW‐model weights",0.0147945798546923,0.0213086790011455,"strategy_2"
65,"Vaginal delivery",0.756956125799782,"Logistic.SW‐model weights",0.740744652919751,0.770306736475374,"strategy_2"
65,"Other modes",0.225072253984213,"Logistic.SW‐model weights",0.211945684973605,0.241083775503165,"strategy_2"
65.5,"Overall survival",0.0178302400197788,"Logistic.SW‐model weights",0.0146716822365247,0.0211987893012675,"strategy_2"
65.5,"Vaginal delivery",0.75709750599601,"Logistic.SW‐model weights",0.740885876249065,0.770448326305168,"strategy_2"
65.5,"Other modes",0.225072253984213,"Logistic.SW‐model weights",0.211945684973605,0.241083775503165,"strategy_2"
66,"Overall survival",0.0172499817014174,"Logistic.SW‐model weights",0.0141867112162974,0.0201926525019206,"strategy_2"
66,"Vaginal delivery",0.757375695095939,"Logistic.SW‐model weights",0.741208350425054,0.770774797804714,"strategy_2"
66,"Other modes",0.225374323202645,"Logistic.SW‐model weights",0.212206642079829,0.241328399176663,"strategy_2"
66.5,"Overall survival",0.0172499817014174,"Logistic.SW‐model weights",0.0141867112162974,0.0201926525019206,"strategy_2"
66.5,"Vaginal delivery",0.757375695095939,"Logistic.SW‐model weights",0.741208350425054,0.770774797804714,"strategy_2"
66.5,"Other modes",0.225374323202645,"Logistic.SW‐model weights",0.212206642079829,0.241328399176663,"strategy_2"
67,"Overall survival",0.0165896976413061,"Logistic.SW‐model weights",0.0133252251403247,0.019363041676263,"strategy_2"
67,"Vaginal delivery",0.758035979156051,"Logistic.SW‐model weights",0.741827892608571,0.771481463105817,"strategy_2"
67,"Other modes",0.225374323202645,"Logistic.SW‐model weights",0.212206642079829,0.241328399176663,"strategy_2"
67.5,"Overall survival",0.0164612260193151,"Logistic.SW‐model weights",0.0131918560751817,0.0193358583473882,"strategy_2"
67.5,"Vaginal delivery",0.758164450778042,"Logistic.SW‐model weights",0.741977592492999,0.771600006752005,"strategy_2"
67.5,"Other modes",0.225374323202645,"Logistic.SW‐model weights",0.212206642079829,0.241328399176663,"strategy_2"
68,"Overall survival",0.0162091141320723,"Logistic.SW‐model weights",0.012968994116088,0.0188615831650515,"strategy_2"
68,"Vaginal delivery",0.758416562665284,"Logistic.SW‐model weights",0.742310824322958,0.771858037577625,"strategy_2"
68,"Other modes",0.225374323202645,"Logistic.SW‐model weights",0.212206642079829,0.241328399176663,"strategy_2"
68.5,"Overall survival",0.016047314592127,"Logistic.SW‐model weights",0.0128538758029421,0.0188615831650515,"strategy_2"
68.5,"Vaginal delivery",0.758416562665284,"Logistic.SW‐model weights",0.742310824322958,0.771858037577625,"strategy_2"
68.5,"Other modes",0.22553612274259,"Logistic.SW‐model weights",0.212523175770398,0.241366171825919,"strategy_2"
69,"Overall survival",0.0159159320178268,"Logistic.SW‐model weights",0.012776447235545,0.018641259909742,"strategy_2"
69,"Vaginal delivery",0.758547945239585,"Logistic.SW‐model weights",0.742310824322958,0.771972911619308,"strategy_2"
69,"Other modes",0.22553612274259,"Logistic.SW‐model weights",0.212523175770398,0.241366171825919,"strategy_2"
69.5,"Overall survival",0.0154803092575609,"Logistic.SW‐model weights",0.0125003625754583,0.0182943959128456,"strategy_2"
69.5,"Vaginal delivery",0.758983567999851,"Logistic.SW‐model weights",0.742834795395536,0.77240226717001,"strategy_2"
69.5,"Other modes",0.22553612274259,"Logistic.SW‐model weights",0.212523175770398,0.241366171825919,"strategy_2"
70,"Overall survival",0.0150587610833883,"Logistic.SW‐model weights",0.0119472482670621,0.0179166197943976,"strategy_2"
70,"Vaginal delivery",0.759405116174023,"Logistic.SW‐model weights",0.743185201935086,0.772777849638479,"strategy_2"
70,"Other modes",0.22553612274259,"Logistic.SW‐model weights",0.212523175770398,0.241366171825919,"strategy_2"
70.5,"Overall survival",0.0145273358415246,"Logistic.SW‐model weights",0.0115206785673049,0.0174184935647663,"strategy_2"
70.5,"Vaginal delivery",0.759936541415887,"Logistic.SW‐model weights",0.743948982619462,0.773008592824238,"strategy_2"
70.5,"Other modes",0.22553612274259,"Logistic.SW‐model weights",0.212523175770398,0.241366171825919,"strategy_2"
71,"Overall survival",0.0142500173468592,"Logistic.SW‐model weights",0.0111460886216998,0.0170572456251835,"strategy_2"
71,"Vaginal delivery",0.760213859910552,"Logistic.SW‐model weights",0.744283383703306,0.773387233890526,"strategy_2"
71,"Other modes",0.22553612274259,"Logistic.SW‐model weights",0.212523175770398,0.241366171825919,"strategy_2"
71.5,"Overall survival",0.0141186454912049,"Logistic.SW‐model weights",0.0110128569435438,0.0169856317649499,"strategy_2"
