"time","event","prob","method","cif_lower","cif_upper","clone"
28,"Vaginal delivery",0.771960595867543,"Logistic‐model weights",0.755415866784576,0.787342342387384,"window_8_16"
28,"Other modes",0.186576724393043,"Logistic‐model weights",0.171694735065125,0.202248257522474,"window_8_16"
28.5,"Overall survival",0.0398194553058799,"Logistic‐model weights",0.031959748476598,0.0489350964665723,"window_8_16"
28.5,"Vaginal delivery",0.77305551539921,"Logistic‐model weights",0.756128194515227,0.78853061538674,"window_8_16"
28.5,"Other modes",0.187125029294912,"Logistic‐model weights",0.171694735065125,0.202628852774862,"window_8_16"
29,"Overall survival",0.0353988984700565,"Logistic‐model weights",0.02815912161454,0.0434597458697889,"window_8_16"
29,"Vaginal delivery",0.774702784548046,"Logistic‐model weights",0.758144761831858,0.791042659212361,"window_8_16"
29,"Other modes",0.189898316981899,"Logistic‐model weights",0.174448737620627,0.20492774947456,"window_8_16"
29.5,"Overall survival",0.030413422488208,"Logistic‐model weights",0.0235218981281196,0.0387626308498084,"window_8_16"
29.5,"Vaginal delivery",0.778001046050462,"Logistic‐model weights",0.762187936125155,0.793057297789748,"window_8_16"
29.5,"Other modes",0.191585531461332,"Logistic‐model weights",0.175581043010503,0.207262078556351,"window_8_16"
30,"Overall survival",0.0254629777667951,"Logistic‐model weights",0.0189706548267738,0.0332497922222023,"window_8_16"
30,"Vaginal delivery",0.781857678777222,"Logistic‐model weights",0.766040205049751,0.798661835698646,"window_8_16"
30,"Other modes",0.192679343455985,"Logistic‐model weights",0.177095987034419,0.208870453522261,"window_8_16"
30.5,"Overall survival",0.0210798358837496,"Logistic‐model weights",0.014831275829009,0.0283591625439431,"window_8_16"
30.5,"Vaginal delivery",0.785144922839729,"Logistic‐model weights",0.768484701541665,0.801046676917377,"window_8_16"
30.5,"Other modes",0.193775241276523,"Logistic‐model weights",0.178718296811066,0.209876537342475,"window_8_16"
31,"Overall survival",0.0199599947107987,"Logistic‐model weights",0.0140353029755213,0.02662897175759,"window_8_16"
31,"Vaginal delivery",0.785692862089449,"Logistic‐model weights",0.769160600322584,0.802100221951522,"window_8_16"
31,"Other modes",0.194347143199754,"Logistic‐model weights",0.178925574318001,0.210139392668782,"window_8_16"
31.5,"Overall survival",0.0182907602482027,"Logistic‐model weights",0.0125120010828985,0.0249645565748683,"window_8_16"
31.5,"Vaginal delivery",0.787362096552045,"Logistic‐model weights",0.771153328709283,0.803616967486417,"window_8_16"
31.5,"Other modes",0.194347143199754,"Logistic‐model weights",0.178925574318001,0.210139392668782,"window_8_16"
32,"Overall survival",0.0166438822248005,"Logistic‐model weights",0.0112550379821891,0.0237055180338381,"window_8_16"
32,"Vaginal delivery",0.789008974575448,"Logistic‐model weights",0.772162783789803,0.804795013932307,"window_8_16"
32,"Other modes",0.194347143199754,"Logistic‐model weights",0.178925574318001,0.210139392668782,"window_8_16"
32.5,"Overall survival",0.0133624805391274,"Logistic‐model weights",0.00872779915161177,0.0193388129892263,"window_8_16"
32.5,"Vaginal delivery",0.790650077536363,"Logistic‐model weights",0.773889477197807,0.806507117417645,"window_8_16"
32.5,"Other modes",0.195987441924512,"Logistic‐model weights",0.181302905558095,0.212578161331865,"window_8_16"
33,"Overall survival",0.0122363745712284,"Logistic‐model weights",0.00797091856894569,0.0183260620777783,"window_8_16"
33,"Vaginal delivery",0.790650077536363,"Logistic‐model weights",0.773889477197807,0.806507117417645,"window_8_16"
33,"Other modes",0.197113547892411,"Logistic‐model weights",0.182153174608061,0.213438612781866,"window_8_16"
33.5,"Overall survival",0.0111452153915854,"Logistic‐model weights",0.0070704361500443,0.0169457725478547,"window_8_16"
33.5,"Vaginal delivery",0.791194470910252,"Logistic‐model weights",0.774428823711129,0.807164309902886,"window_8_16"
33.5,"Other modes",0.197660313698164,"Logistic‐model weights",0.183056667169963,0.214046910604506,"window_8_16"
34,"Overall survival",0.0100515219166691,"Logistic‐model weights",0.00594098260291585,0.0156754632010443,"window_8_16"
34,"Vaginal delivery",0.791739647746375,"Logistic‐model weights",0.774964635861265,0.807730843848006,"window_8_16"
34,"Other modes",0.198208830336958,"Logistic‐model weights",0.183273625464491,0.214386275746923,"window_8_16"
34.5,"Overall survival",0.00893050537775407,"Logistic‐model weights",0.00524452893452786,0.013834463539933,"window_8_16"
34.5,"Vaginal delivery",0.792285613805795,"Logistic‐model weights",0.775179842752651,0.808803902851776,"window_8_16"
34.5,"Other modes",0.198783880816453,"Logistic‐model weights",0.183402215082551,0.214867105271688,"window_8_16"
35,"Overall survival",0.00665715988984191,"Logistic‐model weights",0.00334889152310278,0.0107959821430477,"window_8_16"
35,"Vaginal delivery",0.793408578753957,"Logistic‐model weights",0.777340022533074,0.809616447048402,"window_8_16"
35,"Other modes",0.199934261356204,"Logistic‐model weights",0.183972947115781,0.215428125016584,"window_8_16"
35.5,"Overall survival",0.00610877591804584,"Logistic‐model weights",0.00281901238954999,0.00969913640083956,"window_8_16"
35.5,"Vaginal delivery",0.793956962725753,"Logistic‐model weights",0.777693290614935,0.809919734318059,"window_8_16"
35.5,"Other modes",0.199934261356204,"Logistic‐model weights",0.183972947115781,0.215428125016584,"window_8_16"
36,"Overall survival",0.00556037127782483,"Logistic‐model weights",0.0027203591670587,0.00952575248878496,"window_8_16"
36,"Vaginal delivery",0.794505367365974,"Logistic‐model weights",0.778378491205222,0.810619464068661,"window_8_16"
36,"Other modes",0.199934261356204,"Logistic‐model weights",0.183972947115781,0.215428125016584,"window_8_16"
36.5,"Overall survival",0.00501345137839237,"Logistic‐model weights",0.00224716994767528,0.00897843034418118,"window_8_16"
36.5,"Vaginal delivery",0.795052287265406,"Logistic‐model weights",0.779043372643495,0.81071575534638,"window_8_16"
36.5,"Other modes",0.199934261356204,"Logistic‐model weights",0.183972947115781,0.215428125016584,"window_8_16"
37,"Overall survival",0.00501345137839237,"Logistic‐model weights",0.00224716994767528,0.00897843034418118,"window_8_16"
37,"Vaginal delivery",0.795052287265406,"Logistic‐model weights",0.779043372643495,0.81071575534638,"window_8_16"
37,"Other modes",0.199934261356204,"Logistic‐model weights",0.183972947115781,0.215428125016584,"window_8_16"
37.5,"Overall survival",0.00385951319499728,"Logistic‐model weights",0.00165165683646506,0.00724271718816702,"window_8_16"
37.5,"Vaginal delivery",0.795627257820711,"Logistic‐model weights",0.779043372643495,0.811775775542273,"window_8_16"
37.5,"Other modes",0.200513228984293,"Logistic‐model weights",0.183972947115781,0.216708087888533,"window_8_16"
38,"Overall survival",0.00385951319499728,"Logistic‐model weights",0.00165165683646506,0.00724271718816702,"window_8_16"
38,"Vaginal delivery",0.795627257820711,"Logistic‐model weights",0.779043372643495,0.811775775542273,"window_8_16"
38,"Other modes",0.200513228984293,"Logistic‐model weights",0.183972947115781,0.216708087888533,"window_8_16"
38.5,"Overall survival",0.00385951319499728,"Logistic‐model weights",0.00165165683646506,0.00724271718816702,"window_8_16"
38.5,"Vaginal delivery",0.795627257820711,"Logistic‐model weights",0.779043372643495,0.811775775542273,"window_8_16"
38.5,"Other modes",0.200513228984293,"Logistic‐model weights",0.183972947115781,0.216708087888533,"window_8_16"
39,"Overall survival",0.00385951319499728,"Logistic‐model weights",0.00165165683646506,0.00724271718816702,"window_8_16"
39,"Vaginal delivery",0.795627257820711,"Logistic‐model weights",0.779043372643495,0.811775775542273,"window_8_16"
39,"Other modes",0.200513228984293,"Logistic‐model weights",0.183972947115781,0.216708087888533,"window_8_16"
39.5,"Overall survival",0.00328165799592719,"Logistic‐model weights",0.00109176688534753,0.00618886164814509,"window_8_16"
39.5,"Vaginal delivery",0.796205113019781,"Logistic‐model weights",0.779946339388025,0.811912399482042,"window_8_16"
39.5,"Other modes",0.200513228984293,"Logistic‐model weights",0.183972947115781,0.216708087888533,"window_8_16"
40,"Overall survival",0.00273329045894868,"Logistic‐model weights",0.000551090623642439,0.00560909994396276,"window_8_16"
40,"Vaginal delivery",0.796205113019781,"Logistic‐model weights",0.779946339388025,0.811912399482042,"window_8_16"
40,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
40.5,"Overall survival",0.00218641006244573,"Logistic‐model weights",0.000540391693559498,0.00488151937762903,"window_8_16"
40.5,"Vaginal delivery",0.796751993416284,"Logistic‐model weights",0.780681303930444,0.811912399482042,"window_8_16"
40.5,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
41,"Overall survival",0.00164030972113486,"Logistic‐model weights",-2.08300867648734e-14,0.00384550502669243,"window_8_16"
41,"Vaginal delivery",0.797298093757595,"Logistic‐model weights",0.781683991072281,0.812884733439184,"window_8_16"
41,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
41.5,"Overall survival",0.00164030972113486,"Logistic‐model weights",-2.08300867648734e-14,0.00384550502669243,"window_8_16"
41.5,"Vaginal delivery",0.797298093757595,"Logistic‐model weights",0.781683991072281,0.812884733439184,"window_8_16"
41.5,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
42,"Overall survival",0.00164030972113486,"Logistic‐model weights",-2.08300867648734e-14,0.00384550502669243,"window_8_16"
42,"Vaginal delivery",0.797298093757595,"Logistic‐model weights",0.781683991072281,0.812884733439184,"window_8_16"
42,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
42.5,"Overall survival",0.0010938059138138,"Logistic‐model weights",-3.43378278981486e-14,0.00276351173446877,"window_8_16"
42.5,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
42.5,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
43,"Overall survival",0.0010938059138138,"Logistic‐model weights",-3.43378278981486e-14,0.00276351173446877,"window_8_16"
43,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
43,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
43.5,"Overall survival",0.0010938059138138,"Logistic‐model weights",-3.43378278981486e-14,0.00276351173446877,"window_8_16"
43.5,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
43.5,"Other modes",0.201061596521272,"Logistic‐model weights",0.184006527902816,0.216943961012757,"window_8_16"
44,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
44,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
44,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
44.5,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
44.5,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
44.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
45,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
45,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
45,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
45.5,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
45.5,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
45.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
46,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
46,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
46,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
46.5,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
46.5,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
46.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
47,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
47,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
47,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
47.5,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
47.5,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
47.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
48,"Overall survival",0.000546918256214199,"Logistic‐model weights",-7.29960195600736e-14,0.00170357242295958,"window_8_16"
48,"Vaginal delivery",0.797844597564916,"Logistic‐model weights",0.781810586840003,0.813782731895541,"window_8_16"
48,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
48.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
48.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
48.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
49,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
49,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
49,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
49.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
49.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
49.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
50,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
50,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
50,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
50.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
50.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
50.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
51,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
51,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
51,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
51.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
51.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
51.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
52,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
52,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
52,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
52.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
52.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
52.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
53,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
53,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
53,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
53.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
53.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
53.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
54,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
54,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
54,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
54.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
54.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
54.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
55,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
55,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
55,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
55.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
55.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
55.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
56,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
56,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
56,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
56.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
56.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
56.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
57,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
57,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
57,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
57.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
57.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
57.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
58,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
58,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
58,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
58.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
58.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
58.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
59,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
59,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
59,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
59.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
59.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
59.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
60,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
60,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
60,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
60.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
60.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
60.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
61,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
61,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
61,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
61.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
61.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
61.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
62,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
62,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
62,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
62.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
62.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
62.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
63,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
63,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
63,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
63.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
63.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
63.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
64,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
64,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
64,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
64.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
64.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
64.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
65,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
65,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
65,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
65.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
65.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
65.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
66,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
66,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
66,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
66.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
66.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
66.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
67,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
67,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
67,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
67.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
67.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
67.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
68,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
68,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
68,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
68.5,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
68.5,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
68.5,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
69,"Overall survival",-8.46620689819953e-15,"Logistic‐model weights",-8.55447312209213e-14,9.14908475168857e-14,"window_8_16"
69,"Vaginal delivery",0.798391515821139,"Logistic‐model weights",0.782675888425519,0.814938460113089,"window_8_16"
69,"Other modes",0.201608484178872,"Logistic‐model weights",0.18506153988692,0.217324111574552,"window_8_16"
